"regiao";"sexo";"idade_quinquenal";"raca_cor";"educ_mae";"ocup_mae";"educ_pai";"ocup_pai";"educ";"pessoas";"classesocial";"rendafa";"rendarange";"ocup";"freq_esc";"peso";"peso_pond";"se_trab";"empregados";"estuda_atualmente"
"235";3;2;1;1;9;9994;1;9211;1;4;4;200;1;NA;1;12900;0,826155126094818;4;0;1
"236";3;1;1;3;1;9211;99;9211;1;4;3;1500;3;NA;1;12464,142578125;0,798241555690765;2;0;1
"237";3;1;2;5;1;9211;9;9211;1;3;4;300;1;NA;1;16151,619140625;1,0343986749649;2;0;3
"238";3;2;3;1;9;9994;99;6121;1;6;3;678;1;NA;1;18104,19921875;1,15944790840149;2;0;3
"239";3;1;2;3;1;9994;1;6121;4;5;3;2400;4;2341;1;17077;1,09366285800934;1;1;1
"240";3;2;2;3;1;9111;2;411;2;3;3;678;1;5221;1;17178,953125;1,10019218921661;2;1;2
"241";3;1;1;3;2;5322;3;2611;2;2;4;1000;2;5223;1;12475,3330078125;0,7989581823349;1;1;1
"242";3;1;2;3;1;9994;1;5212;4;4;4;1700;3;5212;1;15530,154296875;0,994598150253296;1;1;1
"243";3;2;2;1;1;9994;1;5414;2;4;3;680;2;NA;1;15039,845703125;0,963197410106659;2;0;1
"244";3;2;1;3;2;9111;1;6112;2;4;3;700;2;NA;1;12455,6669921875;0,797698676586151;4;0;1
"245";3;2;3;3;1;9994;99;9998;1;4;4;2500;4;5230;1;17373,416015625;1,11264634132385;1;1;3
"246";3;1;2;1;1;5212;1;7112;2;4;4;1600;3;NA;1;17365,181640625;1,11211895942688;2;0;2
"247";3;2;2;3;9;9111;1;7112;1;3;2;500;1;NA;1;19259,455078125;1,23343396186829;2;0;3
"248";3;1;3;3;1;9111;99;9998;1;4;2;400;1;NA;1;16213,0830078125;1,03833508491516;2;0;1
"249";3;1;3;3;1;4225;3;7231;4;3;4;2200;4;NA;1;16213,0830078125;1,03833508491516;2;0;1
"250";3;2;1;1;1;9622;1;7512;1;14;3;700;2;NA;1;12455,6669921875;0,797698676586151;4;0;3
"251";3;2;2;3;2;4312;3;3321;4;4;5;5000;7;4419;1;15039,845703125;0,963197410106659;1;1;1
"252";3;1;1;2;2;7533;2;412;2;3;4;1500;3;NA;1;12475,3330078125;0,7989581823349;4;0;1
"253";3;2;3;3;1;5141;2;3322;2;5;4;2600;4;NA;1;17373,416015625;1,11264634132385;2;0;2
"254";3;1;2;1;2;3221;2;5223;3;3;4;3000;5;4222;1;15530,154296875;0,994598150253296;1;1;1
"255";3;2;2;3;2;9994;2;8322;2;5;4;2500;4;NA;1;19259,455078125;1,23343396186829;1;0;1
"256";3;1;1;1;1;9111;1;5414;2;5;2;1500;3;NA;1;17365,181640625;1,11211895942688;3;0;1
"257";3;1;2;3;1;9994;1;5120;2;5;3;1200;2;NA;1;16151,51953125;1,03439235687256;2;0;2
"258";3;2;2;3;2;5322;1;8211;4;4;4;15;15;4120;1;16671;1,06766140460968;1;1;1
"259";3;1;3;1;2;3321;3;5414;4;4;4;1900;3;1221;1;17365,576171875;1,11214423179626;1;1;2
"260";3;2;1;3;2;9994;4;1221;2;5;4;1200;2;NA;1;11720,5771484375;0,750621318817139;3;0;1
"261";3;2;3;1;99;9111;1;9211;3;2;3;1500;3;1221;1;18701,26953125;1,19768607616425;1;1;1
"262";3;2;2;2;1;9994;1;7112;2;4;4;1300;2;NA;1;19092,576171875;1,22274661064148;2;0;2
"263";3;1;1;997;2;9994;1;8211;1;4;3;2500;4;5132;1;11396,345703125;0,729856610298157;4;1;1
"264";3;1;3;1;99;9112;99;7112;2;4;3;850;2;3254;1;16622,23046875;1,06453812122345;1;1;3
"265";3;2;3;3;1;9211;9;9211;2;3;3;700;2;NA;1;14907,6923828125;0,954733848571777;4;0;2
"266";3;2;3;3;1;9111;9;9211;2;4;3;14;1;NA;1;13255,6923828125;0,848934769630432;4;0;1
"267";3;2;1;3;2;9994;1;6225;1;6;2;1000;2;NA;1;14135,3076171875;0,905268013477325;4;0;1
"268";3;1;1;2;1;9112;1;5153;2;997;3;14;14;NA;1;15692,154296875;1,00497317314148;4;0;1
"269";3;2;2;3;1;9994;1;9998;1;7;2;15;1;NA;1;16066,384765625;1,02894008159637;4;0;1
"270";3;1;1;1;1;9622;2;8350;2;4;3;15;3;NA;1;17910,4609375;1,14704024791718;4;0;1
"271";3;2;1;3;1;4321;1;5249;2;5;3;1500;3;5243;1;17178,953125;1,10019218921661;1;1;1
"272";3;2;3;1;1;5212;99;3332;2;3;3;3200;5;NA;1;18104,19921875;1,15944790840149;2;0;2
"273";3;1;2;1;2;9111;1;7112;4;5;3;3300;5;4419;1;17077;1,09366285800934;1;1;1
"274";3;2;1;3;1;9994;2;4229;2;4;2;1200;2;NA;1;12900;0,826155126094818;4;0;1
"275";3;1;1;1;99;9994;1;7112;2;4;2;1200;2;8219;1;16151,619140625;1,0343986749649;1;1;1
"276";3;1;1;1;1;9994;1;7115;2;5;2;15;15;NA;1;12464,142578125;0,798241555690765;4;0;1
"277";3;2;2;2;1;9994;1;7112;2;3;4;1000;2;NA;1;18350;1,17518973350525;2;0;3
"278";3;1;3;3;1;9994;1;9211;1;4;2;500;1;5212;1;15107,818359375;0,96755051612854;2;1;3
"279";3;1;2;3;1;3339;1;3312;2;2;4;15;15;5212;1;17365,576171875;1,11214423179626;1;1;2
"280";3;1;2;1;2;5221;99;5221;2;4;5;1500;3;5249;1;16151,51953125;1,03439235687256;1;1;1
"281";3;1;3;3;2;3221;9;5212;3;3;4;1200;2;NA;1;16622,23046875;1,06453812122345;2;0;1
"282";3;2;2;2;1;5211;1;9998;2;5;3;1000;2;5223;1;19092,576171875;1,22274661064148;1;1;1
"283";3;1;1;1;3;3251;99;9998;2;3;5;15;15;NA;1;11396,345703125;0,729856610298157;4;0;1
"284";3;2;1;2;1;9994;99;6225;2;3;4;1000;2;5131;1;16671;1,06766140460968;1;1;2
"285";3;2;1;1;1;5141;99;9998;1;4;3;14;6;NA;1;11720,5771484375;0,750621318817139;4;0;1
"286";3;2;3;2;2;4419;2;4211;2;5;4;3500;6;4224;1;18701,26953125;1,19768607616425;1;1;2
"287";3;1;2;3;1;9994;1;7115;2;6;3;1000;2;NA;1;16687,23046875;1,06870090961456;2;0;2
"288";3;2;2;1;9;9211;1;9211;2;4;3;15;3;9111;1;15931,4287109375;1,02029705047607;1;1;2
"289";3;1;1;2;1;9211;1;9211;1;4;3;14;2;9334;1;15322,75;0,981315433979034;1;1;1
"290";3;1;3;3;9;9994;9;9212;1;4;3;470;1;5142;1;15077,5380859375;0,965611338615417;1;1;3
"291";3;2;3;2;9;9613;9;9211;1;2;1;680;2;9111;1;17108,916015625;1,09570693969727;1;1;3
"292";3;2;1;3;1;9622;1;7112;1;4;3;700;2;NA;1;15232,6669921875;0,975546181201935;4;0;1
"293";3;2;2;2;1;9622;99;9998;4;4;4;15;2;2359;1;14866,93359375;0,952123522758484;1;1;1
"294";3;1;1;3;1;6112;3;3332;1;4;2;15;5;NA;1;19845;1,27093398571014;2;0;1
"295";3;2;3;3;9;7533;9;7511;2;4;3;14;2;NA;1;14907,6923828125;0,954733848571777;2;0;2
"296";3;1;1;3;1;5212;9;8160;2;4;3;14;2;5221;1;17910,4609375;1,14704024791718;1;1;1
"297";3;1;1;3;1;7533;1;8160;2;2;3;600;1;NA;1;15692,154296875;1,00497317314148;3;0;2
"298";3;2;1;3;1;9994;1;9211;2;6;3;200;1;NA;1;14135,3076171875;0,905268013477325;2;0;1
"299";3;2;1;3;1;9994;1;9213;2;5;3;1000;2;NA;1;16066,384765625;1,02894008159637;4;0;1
"300";3;1;3;3;1;9111;9;9213;1;3;3;134;1;NA;1;18121,916015625;1,16058254241943;2;0;3
"301";3;2;3;3;1;9995;1;5211;2;2;3;15;2;3221;1;13255,6923828125;0,848934769630432;1;1;2
"302";3;1;3;3;9;9994;9;9213;1;2;2;800;2;9211;1;15773,3330078125;1,01017212867737;1;1;3
"303";3;2;3;2;1;9994;1;3431;2;5;3;1000;2;NA;1;15343,6875;0,982656300067902;4;0;2
"304";3;2;1;3;1;8153;1;9622;1;4;4;1000;2;NA;1;13286,75;0,850923776626587;4;0;1
"305";3;1;1;5;1;9412;1;5164;1;4;4;1500;3;NA;1;13020,6875;0,833884358406067;4;0;1
"306";3;1;3;2;1;9994;1;2652;1;7;3;1400;3;7112;1;14404,0625;0,922479867935181;1;1;3
"307";3;1;2;3;1;9111;1;6225;2;7;3;800;2;NA;1;15773,8125;1,01020276546478;1;0;1
"308";3;2;1;3;9;9520;99;8321;1;4;4;678;1;NA;1;16499,5625;1,05668199062347;4;0;3
"309";3;2;2;3;1;5211;99;9998;2;3;4;600;1;NA;1;16627,4375;1,06487154960632;2;0;2
"310";2;2;1;1;1;9111;99;9998;2;2;2;678;1;NA;1;15000;0,960645496845245;2;0;1
"311";2;1;1;1;2;5211;1;1221;2;3;2;800;2;7214;1;15500,25;0,992683053016663;1;1;3
"312";2;2;2;1;4;2330;1;8332;4;3;2;4000;6;NA;1;14851,5;0,951135098934174;3;0;2
"313";2;2;1;2;1;9111;99;7111;1;2;1;2000;3;NA;1;12618,25;0,808111011981964;2;0;1
"314";2;1;2;3;1;9111;9;7112;1;3;3;2300;4;9312;1;15502,75;0,992843151092529;1;1;3
"315";2;1;1;4;2;9994;2;5414;2;4;4;2000;3;NA;1;12760,75;0,817237138748169;2;0;1
"316";2;1;3;3;9;9611;9;9211;1;3;2;1356;2;NA;1;15070,75;0,965176582336426;4;0;3
"317";2;2;3;8;1;9994;1;9211;2;7;2;2500;4;NA;1;14990;0,960005104541779;4;0;2
"318";2;1;3;3;1;5223;1;1311;4;2;3;1200;2;7533;1;17992,400390625;1,1522878408432;1;1;3
"319";2;2;2;5;1;8331;99;9213;2;6;3;3000;5;NA;1;18557,400390625;1,18847215175629;2;0;3
"320";2;2;1;2;1;5120;1;7112;2;4;3;1570;3;NA;1;13395,2001953125;0,857869267463684;4;0;1
"321";2;1;2;3;2;7533;1;8183;2;4;4;2800;5;NA;1;23394,5;1,49825477600098;2;0;2
"322";2;1;1;1;1;9622;1;8211;2;4;3;1000;2;NA;1;13328,599609375;0,853604018688202;4;0;1
"323";2;2;3;3;9;5142;99;9998;5;3;3;2200;4;2330;1;18367,19921875;1,1762912273407;1;1;1
"324";2;2;2;3;2;8160;1;7112;2;3;3;2500;4;NA;1;17881,400390625;1,14517915248871;2;0;3
"325";2;1;1;3;1;9994;99;7112;1;3;5;678;1;NA;1;15009;0,961221933364868;2;0;3
"326";4;1;3;1;9;9994;9;9996;2;4;4;15;15;7112;1;15402,5830078125;0,986428201198578;1;1;2
"327";4;2;1;1;2;7320;1;8211;2;4;4;2500;4;4120;1;15859,6669921875;1,01570117473602;1;1;1
"328";4;2;1;1;2;9994;1;8331;2;6;3;14;14;NA;1;11986,4169921875;0,767646491527557;4;0;1
"329";4;2;3;1;9;9622;99;9997;1;3;3;14;14;NA;1;15814,3330078125;1,0127979516983;4;0;3
"330";4;1;1;1;1;9111;1;8160;2;3;4;15;15;NA;1;12159,9169921875;0,778757989406586;4;0;1
"331";4;1;2;1;1;9111;1;5414;4;4;4;1500;3;NA;1;15585,75;0,998158752918243;4;0;1
"332";4;1;1;1;2;3221;2;8160;2;4;4;2500;4;NA;1;15745,9169921875;1,00841629505157;2;0;2
"333";4;2;2;1;9;9994;1;7112;2;6;3;2000;3;8160;1;15557,1669921875;0,996328175067902;1;1;3
"334";4;2;3;1;9;9994;1;9994;1;4;3;600;1;NA;1;15557,1669921875;0,996328175067902;2;0;3
"335";4;1;1;1;9;9994;9;7112;1;5;3;610;1;NA;1;15745,9169921875;1,00841629505157;4;0;3
"336";4;2;3;1;1;9994;9;7112;1;3;4;900;2;NA;1;15814,3330078125;1,0127979516983;2;0;3
"337";4;1;2;2;9;9994;9;8331;1;5;4;850;2;NA;1;15585,75;0,998158752918243;2;0;3
"338";4;1;3;3;9;9996;9;9996;1;5;4;850;2;8189;1;15402,5830078125;0,986428201198578;1;1;3
"339";4;2;1;3;9;9994;9;9996;1;6;2;600;1;NA;1;15859,6669921875;1,01570117473602;4;0;3
"340";4;2;1;1;1;9994;1;7112;2;5;4;1250;2;5311;1;11986,4169921875;0,767646491527557;1;1;1
"341";4;1;1;1;2;9122;99;9998;2;5;3;900;2;9122;1;12159,9169921875;0,778757989406586;1;1;1
"342";4;1;1;1;2;9622;2;8332;2;4;3;950;2;NA;1;12159,9169921875;0,778757989406586;4;0;1
"343";4;1;2;1;9;9994;9;9996;1;5;3;1000;2;NA;1;15585,75;0,998158752918243;2;0;3
"344";4;1;1;1;1;9994;1;8322;1;4;3;1700;3;9333;1;15745,9169921875;1,00841629505157;1;1;3
"345";4;2;2;3;9;9111;1;7231;1;3;3;650;1;NA;1;15557,1669921875;0,996328175067902;2;0;3
"346";4;2;1;1;1;9998;1;7522;1;5;4;1400;3;NA;1;11986,4169921875;0,767646491527557;4;0;1
"347";4;1;3;2;9;9998;99;9998;2;2;3;1200;2;8183;1;15402,5830078125;0,986428201198578;1;1;2
"348";4;2;3;1;9;9994;9;9211;1;4;3;15;2;7512;1;15814,3330078125;1,0127979516983;1;1;3
"349";4;2;1;1;9;9998;99;9998;2;3;4;15;15;NA;1;15859,6669921875;1,01570117473602;4;0;3
"350";1;2;2;3;2;2359;2;9333;2;4;4;14;2;NA;1;17447,818359375;1,11741125583649;3;0;2
"351";1;2;2;3;1;9994;1;9995;2;4;3;14;3;5223;1;13610,06640625;0,871629953384399;1;1;2
"352";1;1;3;3;2;9211;2;9211;2;3;2;14;4;4321;1;15372,1669921875;0,984480202198029;1;1;2
"353";1;2;3;1;1;9994;1;7114;1;4;3;14;2;5212;1;14225,2861328125;0,911030471324921;2;1;2
"354";1;2;1;3;2;9510;1;5131;1;5;4;14;3;NA;1;14338,2001953125;0,918261826038361;3;0;1
"355";1;1;2;3;1;9994;1;5221;2;4;3;14;3;412;1;13759,154296875;0,881177961826324;1;1;2
"356";1;1;1;3;4;2341;2;8332;2;3;4;14;6;NA;1;12440;0,796695351600647;2;0;1
"357";1;1;2;3;2;2622;2;7231;2;7;3;14;8;7212;1;16004,6669921875;1,02498745918274;1;1;2
"358";1;1;3;3;2;9994;2;4321;2;3;3;14;3;5249;1;15372,1669921875;0,984480202198029;1;1;2
"359";1;2;3;3;2;9994;1;7522;4;9;4;14;4;NA;1;13610,06640625;0,871629953384399;2;0;1
"360";1;1;1;3;1;9994;99;8211;2;3;2;14;2;7112;1;13759,154296875;0,881177961826324;1;1;3
"361";1;2;2;3;3;5120;2;8211;2;3;4;14;2;5322;1;17447,818359375;1,11741125583649;1;1;2
"362";1;1;2;3;99;7533;1;3151;1;7;4;14;3;9214;1;16004,6669921875;1,02498745918274;1;1;3
"363";1;1;1;3;1;9622;1;7115;2;5;3;14;2;NA;1;12440;0,796695351600647;3;0;1
"364";1;2;1;3;1;9412;1;9112;2;5;3;14;3;4419;1;14338,2001953125;0,918261826038361;1;1;1
"365";1;2;3;3;2;3221;2;9311;2;7;3;14;6;1439;1;14225,2861328125;0,911030471324921;1;1;2
"366";1;1;2;5;1;9111;1;5212;1;8;3;14;2;NA;1;16004,6669921875;1,02498745918274;4;0;3
"367";1;2;3;3;2;9994;2;5212;2;3;4;1000;2;5223;1;14225,2861328125;0,911030471324921;1;1;3
"368";1;2;3;3;2;9994;2;3321;2;3;4;2000;3;NA;1;14225,2861328125;0,911030471324921;4;0;2
"369";1;1;2;1;3;2211;4;2611;4;7;6;7000;8;NA;1;13759,154296875;0,881177961826324;4;0;1
"370";1;2;2;1;4;2261;1;3153;5;4;5;14;8;4226;1;13610,06640625;0,871629953384399;1;1;1
"371";1;1;1;3;1;9111;1;9333;1;4;4;700;2;7112;1;12440;0,796695351600647;4;1;1
"372";1;2;1;2;1;9111;99;9998;1;3;2;14;2;NA;1;17447,818359375;1,11741125583649;4;0;3
"373";1;1;3;1;99;9998;2;8322;4;1;3;NA;NA;2619;1;15372,1669921875;0,984480202198029;1;1;1
"374";1;2;2;3;1;9994;1;8342;2;3;2;978;2;7533;1;21925;1,40414357185364;3;1;2
"375";1;2;3;3;1;9211;1;9211;1;2;3;1000;2;9111;1;21796,5;1,3959139585495;2;1;3
"376";1;1;1;3;1;9994;99;8189;2;3;3;4000;6;9112;1;14449,6669921875;0,925400495529175;2;1;1
"377";1;1;3;3;1;9994;1;7112;2;4;3;1200;2;NA;1;20717,5;1,32681155204773;2;0;2
"378";1;2;2;3;1;9211;1;9211;2;3;3;678;1;NA;1;22346;1,4311056137085;2;0;2
"379";1;1;2;3;1;9211;1;9211;2;3;4;2500;4;5223;1;21813,5;1,39700269699097;1;1;2
"380";1;1;1;3;1;5221;1;3221;2;8;3;1300;2;NA;1;34727;2,22402238845825;4;0;1
"381";1;2;1;3;1;9994;1;3511;1;3;4;2800;5;NA;1;17589;1,12645292282104;4;0;1
"382";1;1;1;1;9;9994;1;6225;1;7;3;1356;2;NA;1;12665,6669921875;0,811147749423981;4;0;1
"383";1;1;2;3;1;9994;9;7115;2;4;3;1140;2;7513;1;16766,5;1,07377755641937;1;1;3
"384";1;1;3;3;1;5120;99;8211;1;3;4;2500;4;7212;1;15340;0,982420146465302;1;1;3
"385";1;2;1;3;1;9412;1;8211;2;4;3;1356;2;NA;1;17488,833984375;1,12003791332245;2;0;1
"386";1;1;2;1;2;5211;99;7112;2;3;3;14;3;7212;1;16391,333984375;1,04975068569183;1;1;3
"387";1;2;3;3;1;9111;1;5212;2;3;4;2000;3;4224;1;26114,75;1,67246782779694;2;1;2
"388";1;2;1;3;2;4419;1;7212;2;2;3;678;1;NA;1;16010,400390625;1,02535462379456;4;0;1
"389";1;2;3;3;2;5120;1;7115;2;6;2;1900;3;4120;1;13729,7138671875;0,879292547702789;1;1;2
"390";1;1;1;2;1;5120;1;5120;1;7;3;1500;3;NA;1;15711;1,00618016719818;2;0;1
"391";1;2;3;3;1;9994;99;9997;1;4;2;1500;3;5222;1;14840;0,950398623943329;1;1;2
"392";1;1;2;3;2;2342;2;1349;2;7;2;1100;2;8212;1;18076,5;1,15767395496368;1;1;2
"393";1;1;3;3;1;9994;2;8211;2;6;4;8000;8;NA;1;15070,5;0,965160548686981;2;0;2
"394";1;2;3;3;1;9994;1;6225;2;4;2;600;1;NA;1;13556,5;0,868199408054352;2;0;1
"395";1;2;2;3;2;9111;1;9995;2;6;2;1200;2;NA;1;15690;1,00483524799347;3;0;1
"396";1;2;1;3;2;5142;1;7212;2;3;3;1600;3;NA;1;13664,5;0,875116050243378;3;0;1
"397";1;1;2;1;2;9329;99;9997;2;5;3;5000;7;8131;1;17060;1,09257411956787;1;1;2
"398";4;2;2;1;3;2221;3;2631;4;4;4;14;14;5311;1;14968;0,958596110343933;1;1;1
"399";4;1;1;1;2;9995;2;3339;2;4;4;3000;5;NA;1;14859,5;0,951647460460663;4;0;1
"400";4;2;3;1;99;2359;3;2151;5;3;4;15;15;NA;1;17520,625;1,12207400798798;2;0;2
"401";4;1;1;1;2;9994;1;5120;2;5;3;5000;7;NA;1;10104,5;0,647122859954834;4;0;1
"402";4;1;2;1;2;4419;2;8211;2;2;4;2500;4;5120;1;16094,875;1,03076457977295;1;1;2
"403";4;2;1;1;2;5230;2;8211;2;3;4;3200;5;NA;1;9993,25;0,639998078346252;4;0;1
"404";4;1;3;2;3;2221;4;2612;4;3;4;14;11;8332;1;16727;1,07124781608582;1;1;3
"405";4;2;3;1;2;5141;3;2411;4;3;3;2000;3;3513;1;16374,375;1,04866468906403;1;1;3
"406";4;2;2;3;1;5120;2;7522;2;4;3;15;15;NA;1;16374,375;1,04866468906403;2;0;2
"407";4;2;3;1;1;9111;1;8331;2;4;3;2000;3;NA;1;17520,625;1,12207400798798;2;0;2
"408";4;1;2;1;2;3139;2;5414;2;3;4;6500;7;4321;1;16094,875;1,03076457977295;1;1;2
"409";4;1;1;3;1;9211;9;9211;1;5;2;2600;4;NA;1;10104,5;0,647122859954834;2;0;3
"410";4;1;3;3;1;9994;99;7522;1;3;3;15;6;7214;1;16727;1,07124781608582;1;1;3
"411";4;1;1;3;1;5311;1;5414;1;5;3;1400;3;9111;1;14859,5;0,951647460460663;1;1;3
"412";4;2;1;2;1;7512;1;7512;2;4;4;14;14;NA;1;9993,25;0,639998078346252;3;0;1
"413";4;2;1;2;1;9111;99;9998;2;7;4;14;14;5322;1;14968;0,958596110343933;1;1;1
"414";4;2;2;3;2;8157;2;4419;4;4;3;2000;3;NA;1;16374,375;1,04866468906403;2;0;1
"415";4;2;1;3;2;9994;2;5419;2;3;3;5000;7;NA;1;9993,25;0,639998078346252;4;0;1
"416";4;2;2;1;2;5120;1;7112;2;3;4;14;14;NA;1;14968;0,958596110343933;4;0;2
"417";4;1;2;1;3;9994;3;1420;4;3;4;14;7;NA;1;16094,875;1,03076457977295;4;0;1
"418";4;1;1;1;2;5223;2;8211;2;5;3;3500;6;NA;1;14859,5;0,951647460460663;4;0;1
"419";4;1;3;1;1;9121;99;9998;1;5;3;3200;5;7231;1;16727;1,07124781608582;1;1;3
"420";4;1;1;1;2;5141;2;8211;1;3;4;1500;3;NA;1;10104,5;0,647122859954834;4;0;1
"421";4;2;3;3;2;3341;1;5411;2;4;4;14;4;4214;1;17520,625;1,12207400798798;1;1;3
"422";4;2;3;1;1;9994;1;5153;2;4;4;1800;3;NA;1;16374,375;1,04866468906403;4;0;3
"423";4;1;1;3;2;5141;2;411;1;4;4;4500;6;NA;1;10104,5;0,647122859954834;4;0;1
"424";4;2;3;3;1;9111;1;1321;4;5;4;15;15;4214;1;17520,625;1,12207400798798;1;1;2
"425";4;2;2;3;1;5120;1;8331;2;5;2;1500;3;NA;1;14968;0,958596110343933;2;0;1
"426";4;1;2;1;1;8153;1;7112;2;4;4;5000;7;5414;1;14859,5;0,951647460460663;1;1;1
"427";4;2;1;1;1;9994;1;7112;1;4;3;2000;3;NA;1;9993,25;0,639998078346252;4;0;1
"428";4;1;3;4;99;9998;1;7112;2;4;2;675;1;NA;1;16727;1,07124781608582;2;0;3
"429";4;1;2;1;1;9622;1;4322;4;5;4;3500;6;8212;1;16094,875;1,03076457977295;1;1;1
"430";4;2;1;3;99;9994;99;9998;1;8;4;14;2;NA;1;20409,28515625;1,30707263946533;2;0;3
"431";4;2;2;3;1;9111;2;8311;2;3;4;2000;3;5230;1;24054,5;1,54052317142487;1;1;2
"432";4;1;1;3;1;9994;1;7112;2;4;4;3000;5;7112;1;20554,427734375;1,31636798381805;1;1;3
"433";4;1;3;1;1;9211;1;7112;2;3;3;2000;3;8342;1;21417,572265625;1,37164628505707;1;1;2
"434";4;2;1;3;1;9329;99;7112;2;6;2;1200;2;NA;1;15597,857421875;0,998934090137482;4;0;1
"435";4;1;1;5;3;2359;2;4214;1;3;4;1200;2;NA;1;15829,5712890625;1,01377379894257;4;0;1
"436";4;2;3;3;1;9994;99;9112;1;4;3;1000;2;NA;1;18989,125;1,21612119674683;2;0;3
"437";4;1;3;2;3;1345;99;9112;1;2;4;2500;4;8212;1;20709,427734375;1,32629466056824;1;1;3
"438";4;2;2;1;1;9329;1;9111;1;4;3;1000;2;NA;1;12541;0,803163707256317;2;0;3
"439";4;2;2;1;2;9994;99;9998;1;3;4;2100;4;4322;1;13172;0,843574821949005;1;1;2
"440";4;1;1;3;1;9994;99;9998;1;4;3;650;1;9321;1;12658;0,810656726360321;1;1;1
"441";4;2;3;1;1;9994;1;9112;1;3;3;1000;2;NA;1;12776;0,818213820457458;2;0;3
"442";4;1;3;3;1;9994;1;9211;1;3;2;2000;3;9211;1;13920;0,891479015350342;1;1;3
"443";4;1;2;1;1;9211;1;9211;2;4;4;1500;3;9622;1;14306;0,916199624538422;1;1;2
"444";4;2;1;3;1;9211;1;9211;2;3;4;1300;2;NA;1;11372;0,728297412395477;4;0;1
"445";4;1;3;1;1;9111;99;1221;1;2;2;1200;2;7212;1;14367;0,920106291770935;1;1;3
"446";4;2;1;3;2;9329;2;8189;2;3;4;14;14;5311;1;20409,28515625;1,30707263946533;1;1;3
"447";4;1;2;3;1;9994;99;9998;2;3;4;678;1;NA;1;20709,427734375;1,32629466056824;2;0;3
"448";4;2;3;3;1;9111;99;9998;1;5;4;2000;3;NA;1;18989,125;1,21612119674683;2;0;3
"449";4;2;3;1;1;9994;1;9998;2;3;4;14;6;2341;1;18989,125;1,21612119674683;1;1;2
"450";4;1;2;1;1;9412;1;8322;1;5;4;14;14;7122;1;20554,427734375;1,31636798381805;1;1;3
"451";4;1;1;3;2;5246;1;7119;2;4;3;2000;3;7112;1;15829,5712890625;1,01377379894257;1;1;1
"452";4;1;3;1;1;9111;1;7112;2;3;4;14;4;1420;1;21417,572265625;1,37164628505707;1;1;3
"453";4;2;1;3;1;9329;99;3339;2;5;4;14;14;NA;1;15597,857421875;0,998934090137482;2;0;1
"454";4;1;2;1;3;2611;1;7522;2;3;4;32000;11;7522;1;20554,427734375;1,31636798381805;1;1;3
"455";4;2;2;1;1;9994;1;3132;2;4;3;1600;3;NA;1;24054,5;1,54052317142487;2;0;2
"456";4;2;3;2;1;9622;2;5112;2;4;4;5500;7;2433;1;18989,125;1,21612119674683;1;1;3
"457";4;1;3;3;1;9111;1;7131;2;2;4;2000;3;8322;1;21417,572265625;1,37164628505707;1;1;3
"458";4;2;1;1;1;9994;1;7125;2;5;4;14;14;NA;1;15597,857421875;0,998934090137482;4;0;1
"459";4;1;2;1;1;9994;1;8332;1;4;3;7000;8;8332;1;20709,427734375;1,32629466056824;1;1;3
"460";4;2;2;1;1;9994;1;7212;2;4;4;14;7;3339;1;20409,28515625;1,30707263946533;1;1;2
"461";4;1;1;1;1;5311;1;9622;2;3;3;4000;6;4416;1;15829,5712890625;1,01377379894257;1;1;1
"462";4;1;2;3;1;9994;1;9622;1;4;3;1280;2;9329;1;15585,75;0,998158752918243;1;1;3
"463";4;2;1;1;1;9994;1;7112;2;5;4;1800;3;NA;1;15859,6669921875;1,01570117473602;4;0;1
"464";4;1;1;3;1;9111;1;8332;2;3;4;2500;4;5230;1;15745,9169921875;1,00841629505157;1;1;1
"465";4;2;3;3;1;9622;1;4322;2;5;3;1300;2;NA;1;15814,3330078125;1,0127979516983;2;0;2
"466";4;2;1;1;1;9111;1;9211;2;4;4;2000;3;NA;1;11986,4169921875;0,767646491527557;4;0;1
"467";4;1;1;3;1;9111;2;9313;2;6;3;1500;3;NA;1;12159,9169921875;0,778757989406586;4;0;1
"468";4;1;3;1;1;9613;1;9211;1;3;2;1800;3;7112;1;15402,5830078125;0,986428201198578;1;1;3
"469";4;2;2;3;1;9613;1;9622;2;2;2;13;13;NA;1;15557,1669921875;0,996328175067902;2;0;3
"470";4;1;3;3;1;9211;1;9211;2;7;2;1750;3;5153;1;15402,5830078125;0,986428201198578;1;1;2
"471";4;2;1;1;2;7549;2;9211;2;2;3;15;15;4419;1;15859,6669921875;1,01570117473602;1;1;2
"472";4;1;1;1;4;9995;1;3339;4;2;3;2500;4;3423;1;15745,9169921875;1,00841629505157;1;1;1
"473";4;2;3;3;9;9211;9;9211;1;3;4;1700;3;5223;1;15814,3330078125;1,0127979516983;2;1;3
"474";4;1;1;1;1;9111;1;7112;1;4;2;1600;3;NA;1;12159,9169921875;0,778757989406586;4;0;1
"475";4;1;2;3;1;5120;1;9998;1;3;4;1200;2;7112;1;15585,75;0,998158752918243;1;1;3
"476";4;2;2;1;1;9994;1;8332;2;3;3;1200;2;NA;1;15557,1669921875;0,996328175067902;4;0;3
"477";4;2;1;3;2;9111;1;7112;2;4;3;14;2;NA;1;11986,4169921875;0,767646491527557;3;0;1
"478";4;2;2;3;1;9211;1;9211;1;4;1;900;2;NA;1;24306;1,55663001537323;2;0;3
